listing_id,entire_home_or_apt,year-month,available_dates,min_nights,percentage_of_nights_available
732202642428754592,False,2023-07,['2023-07-01 - 2023-07-31'],30.0,1.0
732202642428754592,False,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
732202642428754592,False,2023-09,['2023-09-01 - 2023-09-30'],30.0,1.0
732202642428754592,False,2023-10,['2023-10-01 - 2023-10-31'],30.0,1.0
732202642428754592,False,2023-11,['2023-11-01 - 2023-11-30'],30.0,1.0
732202642428754592,False,2023-12,['2023-12-01 - 2023-12-31'],30.0,1.0
732202642428754592,False,2024-01,['2024-01-01 - 2024-01-31'],30.0,1.0
732202642428754592,False,2024-02,['2024-02-01 - 2024-02-29'],30.0,1.0
732202642428754592,False,2024-03,['2024-03-01 - 2024-03-24'],30.0,0.96
732536546927121715,True,2023-03,[],7.0,0.0
732536546927121715,True,2023-04,['2023-04-23 - 2023-04-30'],7.0,0.267
732536546927121715,True,2023-05,[],7.0,0.0
732536546927121715,True,2023-06,['2023-06-02 - 2023-06-30'],7.0,0.967
732536546927121715,True,2023-07,['2023-07-01 - 2023-07-31'],7.0,1.0
732536546927121715,True,2023-08,['2023-08-01 - 2023-08-31'],7.0,1.0
732536546927121715,True,2023-09,['2023-09-01 - 2023-09-30'],7.0,1.0
732536546927121715,True,2023-10,['2023-10-01 - 2023-10-31'],7.0,1.0
732536546927121715,True,2023-11,['2023-11-01 - 2023-11-30'],7.0,1.0
732536546927121715,True,2023-12,['2023-12-01 - 2023-12-31'],7.0,1.0
732536546927121715,True,2024-01,['2024-01-01 - 2024-01-31'],7.0,1.0
732536546927121715,True,2024-02,['2024-02-01 - 2024-02-29'],7.0,1.0
732536546927121715,True,2024-03,['2024-03-01 - 2024-03-24'],7.0,0.96
733340852193910840,True,2023-03,[],3.0,0.0
733340852193910840,True,2023-04,[],3.0,0.0
733340852193910840,True,2023-05,[],3.0,0.0
733340852193910840,True,2023-06,[],3.0,0.0
733340852193910840,True,2023-07,[],3.0,0.0
733340852193910840,True,2023-08,['2023-08-01 - 2023-08-15'],3.0,0.484
733340852193910840,True,2023-09,[],3.0,0.0
733340852193910840,True,2023-10,[],3.0,0.0
733340852193910840,True,2023-11,[],3.0,0.0
733340852193910840,True,2023-12,[],3.0,0.0
733340852193910840,True,2024-01,[],3.0,0.0
733340852193910840,True,2024-02,[],3.0,0.0
733340852193910840,True,2024-03,[],3.0,0.0
734928705811848578,True,2023-03,['2023-03-29 - 2023-03-31'],2.0,0.6
734928705811848578,True,2023-04,"['2023-04-01 - 2023-04-05', '2023-04-17 - 2023-04-30']",2.0,0.633
734928705811848578,True,2023-05,['2023-05-01 - 2023-05-31'],5.0,1.0
734928705811848578,True,2023-06,['2023-06-01 - 2023-06-30'],5.0,1.0
734928705811848578,True,2023-07,"['2023-07-01 - 2023-07-19', '2023-07-24 - 2023-07-31']",5.0,0.871
734928705811848578,True,2023-08,['2023-08-01 - 2023-08-31'],5.0,1.0
734928705811848578,True,2023-09,['2023-09-01 - 2023-09-22'],600.0,0.733
734928705811848578,True,2023-10,[],600.0,0.0
734928705811848578,True,2023-11,[],600.0,0.0
734928705811848578,True,2023-12,[],600.0,0.0
734928705811848578,True,2024-01,[],600.0,0.0
734928705811848578,True,2024-02,[],600.0,0.0
734928705811848578,True,2024-03,[],600.0,0.0
739339593342158838,True,2023-03,[],2.0,0.0
739339593342158838,True,2023-04,"['2023-04-08 - 2023-04-13', '2023-04-17 - 2023-04-20', '2023-04-26 - 2023-04-30']",2.0,0.5
739339593342158838,True,2023-05,"['2023-05-01 - 2023-05-11', '2023-05-14 - 2023-05-18', '2023-05-22 - 2023-05-24', '2023-05-29 - 2023-05-31']",2.0,0.71
739339593342158838,True,2023-06,"['2023-06-01', '2023-06-04 - 2023-06-08', '2023-06-12 - 2023-06-14', '2023-06-19 - 2023-06-22', '2023-06-25 - 2023-06-30']",2.0,0.633
739339593342158838,True,2023-07,"['2023-07-01 - 2023-07-08', '2023-07-11 - 2023-07-21', '2023-07-24 - 2023-07-31']",2.0,0.871
739339593342158838,True,2023-08,"['2023-08-01 - 2023-08-21', '2023-08-27 - 2023-08-31']",2.0,0.839
739339593342158838,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
739339593342158838,True,2023-10,"['2023-10-01 - 2023-10-11', '2023-10-14 - 2023-10-31']",2.0,0.935
739339593342158838,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
739339593342158838,True,2023-12,['2023-12-01 - 2023-12-20'],2.0,0.645
739339593342158838,True,2024-01,[],2.0,0.0
739339593342158838,True,2024-02,[],2.0,0.0
739339593342158838,True,2024-03,[],2.0,0.0
741268950953419301,True,2023-03,['2023-03-31'],1.0,0.2
741268950953419301,True,2023-04,"['2023-04-02', '2023-04-04 - 2023-04-05', '2023-04-09 - 2023-04-12', '2023-04-16 - 2023-04-18', '2023-04-24 - 2023-04-28', '2023-04-30']",1.0,0.533
741268950953419301,True,2023-05,"['2023-05-01 - 2023-05-04', '2023-05-07', '2023-05-09 - 2023-05-10', '2023-05-14', '2023-05-22 - 2023-05-24']",1.0,0.355
741268950953419301,True,2023-06,"['2023-06-07 - 2023-06-08', '2023-06-11 - 2023-06-14', '2023-06-18 - 2023-06-21', '2023-06-25 - 2023-06-30']",1.0,0.533
741268950953419301,True,2023-07,"['2023-07-01 - 2023-07-06', '2023-07-09 - 2023-07-20', '2023-07-30 - 2023-07-31']",1.0,0.645
741268950953419301,True,2023-08,"['2023-08-01', '2023-08-03 - 2023-08-31']",1.0,0.968
741268950953419301,True,2023-09,"['2023-09-01 - 2023-09-13', '2023-09-15 - 2023-09-30']",1.0,0.967
741268950953419301,True,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
741268950953419301,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
741268950953419301,True,2023-12,['2023-12-01 - 2023-12-20'],1.0,0.645
741268950953419301,True,2024-01,[],1.0,0.0
741268950953419301,True,2024-02,[],1.0,0.0
741268950953419301,True,2024-03,[],1.0,0.0
741373589140804006,True,2023-03,[],2.0,0.0
741373589140804006,True,2023-04,"['2023-04-02 - 2023-04-12', '2023-04-17 - 2023-04-30']",2.0,0.833
741373589140804006,True,2023-05,"['2023-05-07 - 2023-05-18', '2023-05-29 - 2023-05-31']",2.0,0.484
741373589140804006,True,2023-06,"['2023-06-06 - 2023-06-22', '2023-06-26 - 2023-06-30']",2.0,0.733
741373589140804006,True,2023-07,"['2023-07-01 - 2023-07-04', '2023-07-08 - 2023-07-18', '2023-07-25 - 2023-07-31']",2.0,0.71
741373589140804006,True,2023-08,"['2023-08-01 - 2023-08-24', '2023-08-28 - 2023-08-31']",2.0,0.903
741373589140804006,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
741373589140804006,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
741373589140804006,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
741373589140804006,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
741373589140804006,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
741373589140804006,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
741373589140804006,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
742691488451181450,True,2023-03,[],4.0,0.0
742691488451181450,True,2023-04,[],4.0,0.0
742691488451181450,True,2023-05,[],4.0,0.0
742691488451181450,True,2023-06,[],4.0,0.0
742691488451181450,True,2023-07,[],4.0,0.0
742691488451181450,True,2023-08,[],4.0,0.0
742691488451181450,True,2023-09,['2023-09-01 - 2023-09-30'],4.0,1.0
742691488451181450,True,2023-10,['2023-10-01 - 2023-10-31'],4.0,1.0
742691488451181450,True,2023-11,['2023-11-01 - 2023-11-30'],4.0,1.0
742691488451181450,True,2023-12,['2023-12-01 - 2023-12-31'],4.0,1.0
742691488451181450,True,2024-01,['2024-01-01 - 2024-01-31'],4.0,1.0
742691488451181450,True,2024-02,['2024-02-01 - 2024-02-29'],4.0,1.0
742691488451181450,True,2024-03,['2024-03-01 - 2024-03-24'],4.0,0.96
742712444659853643,False,2023-03,[],2.0,0.0
742712444659853643,False,2023-04,[],2.0,0.0
742712444659853643,False,2023-05,[],2.0,0.0
742712444659853643,False,2023-06,[],2.0,0.0
742712444659853643,False,2023-07,[],2.0,0.0
742712444659853643,False,2023-08,[],2.0,0.0
742712444659853643,False,2023-09,[],2.0,0.0
742712444659853643,False,2023-10,[],2.0,0.0
742712444659853643,False,2023-11,[],2.0,0.0
742712444659853643,False,2023-12,[],2.0,0.0
742712444659853643,False,2024-01,[],2.0,0.0
742712444659853643,False,2024-02,[],2.0,0.0
742712444659853643,False,2024-03,[],2.0,0.0
742734313268207655,False,2023-03,[],2.0,0.0
742734313268207655,False,2023-04,[],2.0,0.0
742734313268207655,False,2023-05,[],2.0,0.0
742734313268207655,False,2023-06,[],2.0,0.0
742734313268207655,False,2023-07,[],2.0,0.0
742734313268207655,False,2023-08,[],2.0,0.0
742734313268207655,False,2023-09,[],2.0,0.0
742734313268207655,False,2023-10,[],2.0,0.0
742734313268207655,False,2023-11,[],2.0,0.0
742734313268207655,False,2023-12,[],2.0,0.0
742734313268207655,False,2024-01,[],2.0,0.0
742734313268207655,False,2024-02,[],2.0,0.0
742734313268207655,False,2024-03,[],2.0,0.0
742742669593103146,False,2023-03,[],2.0,0.0
742742669593103146,False,2023-04,[],2.0,0.0
742742669593103146,False,2023-05,[],2.0,0.0
742742669593103146,False,2023-06,[],2.0,0.0
742742669593103146,False,2023-07,[],2.0,0.0
742742669593103146,False,2023-08,[],2.0,0.0
742742669593103146,False,2023-09,[],2.0,0.0
742742669593103146,False,2023-10,[],2.0,0.0
742742669593103146,False,2023-11,[],2.0,0.0
742742669593103146,False,2023-12,[],2.0,0.0
742742669593103146,False,2024-01,[],2.0,0.0
742742669593103146,False,2024-02,[],2.0,0.0
742742669593103146,False,2024-03,[],2.0,0.0
743424855382175966,True,2023-03,[],30.0,0.0
743424855382175966,True,2023-04,[],30.0,0.0
743424855382175966,True,2023-05,[],30.0,0.0
743424855382175966,True,2023-06,[],30.0,0.0
743424855382175966,True,2023-07,[],30.0,0.0
743424855382175966,True,2023-08,[],30.0,0.0
743424855382175966,True,2023-09,[],30.0,0.0
743424855382175966,True,2023-10,[],30.0,0.0
743424855382175966,True,2023-11,[],30.0,0.0
743424855382175966,True,2023-12,[],30.0,0.0
743424855382175966,True,2024-01,[],30.0,0.0
743424855382175966,True,2024-02,[],30.0,0.0
743424855382175966,True,2024-03,[],30.0,0.0
745182968152467380,True,2023-03,['2023-03-27 - 2023-03-31'],2.0,1.0
745182968152467380,True,2023-04,['2023-04-01 - 2023-04-30'],2.0,1.0
745182968152467380,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-22 - 2023-05-31']",2.0,0.871
745182968152467380,True,2023-06,['2023-06-01 - 2023-06-30'],2.0,1.0
745182968152467380,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-24 - 2023-07-31']",2.0,0.903
745182968152467380,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
745182968152467380,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
745182968152467380,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
745182968152467380,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
745182968152467380,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
745182968152467380,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
745182968152467380,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
745182968152467380,True,2024-03,['2024-03-01 - 2024-03-25'],2.0,1.0
746708268846088111,True,2023-03,[],2.0,0.0
746708268846088111,True,2023-04,[],2.0,0.0
746708268846088111,True,2023-05,['2023-05-05 - 2023-05-31'],2.0,0.871
746708268846088111,True,2023-06,['2023-06-01 - 2023-06-30'],2.0,1.0
746708268846088111,True,2023-07,"['2023-07-01 - 2023-07-18', '2023-07-24 - 2023-07-31']",2.0,0.839
746708268846088111,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
746708268846088111,True,2023-09,['2023-09-01 - 2023-09-21'],2.0,0.7
746708268846088111,True,2023-10,[],2.0,0.0
746708268846088111,True,2023-11,[],2.0,0.0
746708268846088111,True,2023-12,[],2.0,0.0
746708268846088111,True,2024-01,[],2.0,0.0
746708268846088111,True,2024-02,[],2.0,0.0
746708268846088111,True,2024-03,[],2.0,0.0
749513190648603576,True,2023-03,[],2.0,0.0
749513190648603576,True,2023-04,[],2.0,0.0
749513190648603576,True,2023-05,[],2.0,0.0
749513190648603576,True,2023-06,[],2.0,0.0
749513190648603576,True,2023-07,[],2.0,0.0
749513190648603576,True,2023-08,[],2.0,0.0
749513190648603576,True,2023-09,[],2.0,0.0
749513190648603576,True,2023-10,[],2.0,0.0
749513190648603576,True,2023-11,[],2.0,0.0
749513190648603576,True,2023-12,[],2.0,0.0
749513190648603576,True,2024-01,[],2.0,0.0
749513190648603576,True,2024-02,[],2.0,0.0
749513190648603576,True,2024-03,[],2.0,0.0
751613443453571574,True,2023-03,['2023-03-27 - 2023-03-29'],2.0,0.6
751613443453571574,True,2023-04,"['2023-04-03 - 2023-04-05', '2023-04-09 - 2023-04-13', '2023-04-17 - 2023-04-30']",2.0,0.733
751613443453571574,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-21 - 2023-05-24', '2023-05-28 - 2023-05-31']",2.0,0.806
751613443453571574,True,2023-06,"['2023-06-01', '2023-06-06 - 2023-06-14', '2023-06-18 - 2023-06-22', '2023-06-25 - 2023-06-30']",2.0,0.7
751613443453571574,True,2023-07,"['2023-07-01 - 2023-07-19', '2023-07-25 - 2023-07-31']",2.0,0.839
751613443453571574,True,2023-08,"['2023-08-01 - 2023-08-17', '2023-08-21 - 2023-08-31']",2.0,0.903
751613443453571574,True,2023-09,['2023-09-04 - 2023-09-30'],2.0,0.9
751613443453571574,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
751613443453571574,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
751613443453571574,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
751613443453571574,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
751613443453571574,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
751613443453571574,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
752266632164894604,False,2023-03,['2023-03-27 - 2023-03-31'],1.0,1.0
752266632164894604,False,2023-04,['2023-04-01 - 2023-04-30'],1.0,1.0
752266632164894604,False,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
752266632164894604,False,2023-06,['2023-06-01 - 2023-06-23'],1.0,0.767
752266632164894604,False,2023-07,[],1.0,0.0
752266632164894604,False,2023-08,[],1.0,0.0
752266632164894604,False,2023-09,[],1.0,0.0
752266632164894604,False,2023-10,[],1.0,0.0
752266632164894604,False,2023-11,[],1.0,0.0
752266632164894604,False,2023-12,[],1.0,0.0
752266632164894604,False,2024-01,[],1.0,0.0
752266632164894604,False,2024-02,[],1.0,0.0
752266632164894604,False,2024-03,[],1.0,0.0
753239114012911879,True,2023-03,[],2.0,0.0
753239114012911879,True,2023-04,['2023-04-29 - 2023-04-30'],2.0,0.067
753239114012911879,True,2023-05,"['2023-05-01 - 2023-05-18', '2023-05-22 - 2023-05-31']",2.0,0.903
753239114012911879,True,2023-06,"['2023-06-01 - 2023-06-08', '2023-06-11 - 2023-06-15', '2023-06-19 - 2023-06-30']",2.0,0.833
753239114012911879,True,2023-07,"['2023-07-01 - 2023-07-02', '2023-07-10 - 2023-07-12', '2023-07-16 - 2023-07-20', '2023-07-30 - 2023-07-31']",2.0,0.387
753239114012911879,True,2023-08,"['2023-08-01 - 2023-08-02', '2023-08-06 - 2023-08-29']",2.0,0.839
753239114012911879,True,2023-09,['2023-09-03 - 2023-09-30'],2.0,0.933
753239114012911879,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
753239114012911879,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
753239114012911879,True,2023-12,['2023-12-01 - 2023-12-20'],2.0,0.645
753239114012911879,True,2024-01,[],2.0,0.0
753239114012911879,True,2024-02,[],2.0,0.0
753239114012911879,True,2024-03,[],2.0,0.0
753598392501453962,False,2023-03,[],7.0,0.0
753598392501453962,False,2023-04,['2023-04-23 - 2023-04-30'],7.0,0.267
753598392501453962,False,2023-05,['2023-05-01 - 2023-05-31'],7.0,1.0
753598392501453962,False,2023-06,['2023-06-01 - 2023-06-23'],7.0,0.767
753598392501453962,False,2023-07,[],7.0,0.0
753598392501453962,False,2023-08,[],7.0,0.0
753598392501453962,False,2023-09,[],7.0,0.0
753598392501453962,False,2023-10,[],7.0,0.0
753598392501453962,False,2023-11,[],7.0,0.0
753598392501453962,False,2023-12,[],7.0,0.0
753598392501453962,False,2024-01,[],7.0,0.0
753598392501453962,False,2024-02,[],7.0,0.0
753598392501453962,False,2024-03,[],7.0,0.0
753598614543801989,False,2023-03,[],7.0,0.0
753598614543801989,False,2023-04,[],7.0,0.0
753598614543801989,False,2023-05,['2023-05-08 - 2023-05-31'],7.0,0.774
753598614543801989,False,2023-06,['2023-06-01 - 2023-06-30'],7.0,1.0
753598614543801989,False,2023-07,['2023-07-01 - 2023-07-31'],7.0,1.0
753598614543801989,False,2023-08,['2023-08-01 - 2023-08-31'],7.0,1.0
753598614543801989,False,2023-09,['2023-09-01 - 2023-09-30'],7.0,1.0
753598614543801989,False,2023-10,['2023-10-01 - 2023-10-31'],7.0,1.0
753598614543801989,False,2023-11,['2023-11-01 - 2023-11-30'],7.0,1.0
753598614543801989,False,2023-12,['2023-12-01 - 2023-12-31'],7.0,1.0
753598614543801989,False,2024-01,['2024-01-01 - 2024-01-31'],7.0,1.0
753598614543801989,False,2024-02,['2024-02-01 - 2024-02-29'],7.0,1.0
753598614543801989,False,2024-03,['2024-03-01 - 2024-03-25'],7.0,1.0
754582963829236445,False,2023-03,['2023-03-27 - 2023-03-31'],1.0,1.0
754582963829236445,False,2023-04,['2023-04-01 - 2023-04-30'],1.0,1.0
754582963829236445,False,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
754582963829236445,False,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
754582963829236445,False,2023-07,['2023-07-01 - 2023-07-31'],1.0,1.0
754582963829236445,False,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
754582963829236445,False,2023-09,['2023-09-01 - 2023-09-30'],1.0,1.0
754582963829236445,False,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
754582963829236445,False,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
754582963829236445,False,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
754582963829236445,False,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
754582963829236445,False,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
754582963829236445,False,2024-03,['2024-03-01 - 2024-03-24'],1.0,0.96
755877635014519688,True,2023-03,[],1.0,0.0
755877635014519688,True,2023-04,"['2023-04-09 - 2023-04-10', '2023-04-14', '2023-04-16', '2023-04-25 - 2023-04-26']",1.0,0.2
755877635014519688,True,2023-05,"['2023-05-02', '2023-05-12 - 2023-05-14', '2023-05-28 - 2023-05-29']",1.0,0.194
755877635014519688,True,2023-06,"['2023-06-05', '2023-06-09', '2023-06-11', '2023-06-19 - 2023-06-20', '2023-06-26 - 2023-06-28']",2.0,0.267
755877635014519688,True,2023-07,"['2023-07-05 - 2023-07-06', '2023-07-08 - 2023-07-12', '2023-07-16 - 2023-07-17', '2023-07-19 - 2023-07-21', '2023-07-23 - 2023-07-29']",3.0,0.613
755877635014519688,True,2023-08,['2023-08-08 - 2023-08-20'],3.0,0.419
755877635014519688,True,2023-09,[],1.0,0.0
755877635014519688,True,2023-10,[],1.0,0.0
755877635014519688,True,2023-11,[],1.0,0.0
755877635014519688,True,2023-12,[],1.0,0.0
755877635014519688,True,2024-01,[],1.0,0.0
755877635014519688,True,2024-02,[],1.0,0.0
755877635014519688,True,2024-03,[],1.0,0.0
759442242389416627,True,2023-03,['2023-03-30 - 2023-03-31'],2.0,0.4
759442242389416627,True,2023-04,"['2023-04-01 - 2023-04-05', '2023-04-08 - 2023-04-12', '2023-04-16 - 2023-04-30']",2.0,0.833
759442242389416627,True,2023-05,"['2023-05-01 - 2023-05-10', '2023-05-13 - 2023-05-19', '2023-05-23 - 2023-05-25', '2023-05-28 - 2023-05-31']",2.0,0.774
759442242389416627,True,2023-06,"['2023-06-05 - 2023-06-15', '2023-06-20 - 2023-06-30']",2.0,0.733
759442242389416627,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-24 - 2023-07-31']",3.0,0.903
759442242389416627,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
759442242389416627,True,2023-09,"['2023-09-01 - 2023-09-22', '2023-09-25 - 2023-09-30']",2.0,0.933
759442242389416627,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
759442242389416627,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
759442242389416627,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
759442242389416627,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
759442242389416627,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
759442242389416627,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
760795746288752682,True,2023-03,[],2.0,0.0
760795746288752682,True,2023-04,"['2023-04-03 - 2023-04-12', '2023-04-17 - 2023-04-30']",2.0,0.8
760795746288752682,True,2023-05,"['2023-05-01 - 2023-05-18', '2023-05-22 - 2023-05-31']",3.0,0.903
760795746288752682,True,2023-06,['2023-06-01 - 2023-06-30'],3.0,1.0
760795746288752682,True,2023-07,"['2023-07-01 - 2023-07-21', '2023-07-25 - 2023-07-31']",3.0,0.903
760795746288752682,True,2023-08,['2023-08-01 - 2023-08-31'],3.0,1.0
760795746288752682,True,2023-09,['2023-09-01 - 2023-09-30'],3.0,1.0
760795746288752682,True,2023-10,['2023-10-01 - 2023-10-31'],3.0,1.0
760795746288752682,True,2023-11,['2023-11-01 - 2023-11-30'],3.0,1.0
760795746288752682,True,2023-12,['2023-12-01 - 2023-12-31'],3.0,1.0
760795746288752682,True,2024-01,['2024-01-01 - 2024-01-31'],3.0,1.0
760795746288752682,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
760795746288752682,True,2024-03,['2024-03-01 - 2024-03-24'],3.0,0.96
761020547818487329,True,2023-03,[],1.0,0.0
761020547818487329,True,2023-04,['2023-04-15 - 2023-04-30'],1.0,0.533
761020547818487329,True,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
761020547818487329,True,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
761020547818487329,True,2023-07,['2023-07-01 - 2023-07-31'],1.0,1.0
761020547818487329,True,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
761020547818487329,True,2023-09,['2023-09-01 - 2023-09-30'],1.0,1.0
761020547818487329,True,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
761020547818487329,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
761020547818487329,True,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
761020547818487329,True,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
761020547818487329,True,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
761020547818487329,True,2024-03,['2024-03-01 - 2024-03-24'],1.0,0.96
769880376869091272,True,2023-03,[],4.0,0.0
769880376869091272,True,2023-04,[],4.0,0.0
769880376869091272,True,2023-05,[],4.0,0.0
769880376869091272,True,2023-06,[],4.0,0.0
769880376869091272,True,2023-07,[],4.0,0.0
769880376869091272,True,2023-08,[],4.0,0.0
769880376869091272,True,2023-09,[],4.0,0.0
769880376869091272,True,2023-10,['2023-10-01 - 2023-10-31'],4.0,1.0
769880376869091272,True,2023-11,['2023-11-01 - 2023-11-30'],4.0,1.0
769880376869091272,True,2023-12,['2023-12-01 - 2023-12-31'],4.0,1.0
769880376869091272,True,2024-01,['2024-01-01 - 2024-01-31'],4.0,1.0
769880376869091272,True,2024-02,['2024-02-01 - 2024-02-29'],4.0,1.0
769880376869091272,True,2024-03,['2024-03-01 - 2024-03-24'],4.0,0.96
773233500037900360,True,2023-03,['2023-03-27 - 2023-03-28'],2.0,0.4
773233500037900360,True,2023-04,['2023-04-04 - 2023-04-30'],2.0,0.9
773233500037900360,True,2023-05,"['2023-05-01 - 2023-05-18', '2023-05-22 - 2023-05-31']",2.0,0.903
773233500037900360,True,2023-06,"['2023-06-01 - 2023-06-04', '2023-06-20 - 2023-06-23']",2.0,0.267
773233500037900360,True,2023-07,[],2.0,0.0
773233500037900360,True,2023-08,[],2.0,0.0
773233500037900360,True,2023-09,[],2.0,0.0
773233500037900360,True,2023-10,[],2.0,0.0
773233500037900360,True,2023-11,[],2.0,0.0
773233500037900360,True,2023-12,[],2.0,0.0
773233500037900360,True,2024-01,[],2.0,0.0
773233500037900360,True,2024-02,[],2.0,0.0
773233500037900360,True,2024-03,[],2.0,0.0
777750526338841794,True,2023-03,[],2.0,0.0
777750526338841794,True,2023-04,[],2.0,0.0
777750526338841794,True,2023-05,[],2.0,0.0
777750526338841794,True,2023-06,"['2023-06-05 - 2023-06-14', '2023-06-26 - 2023-06-30']",2.0,0.5
777750526338841794,True,2023-07,['2023-07-01 - 2023-07-20'],2.0,0.645
777750526338841794,True,2023-08,[],2.0,0.0
777750526338841794,True,2023-09,[],2.0,0.0
777750526338841794,True,2023-10,[],2.0,0.0
777750526338841794,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
777750526338841794,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
777750526338841794,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
777750526338841794,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
777750526338841794,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
779017327136515757,True,2023-03,['2023-03-27 - 2023-03-31'],2.0,1.0
779017327136515757,True,2023-04,"['2023-04-01', '2023-04-07 - 2023-04-20', '2023-04-23 - 2023-04-30']",2.0,0.767
779017327136515757,True,2023-05,"['2023-05-17 - 2023-05-18', '2023-05-23 - 2023-05-24']",2.0,0.129
779017327136515757,True,2023-06,['2023-06-04 - 2023-06-23'],2.0,0.667
779017327136515757,True,2023-07,[],2.0,0.0
779017327136515757,True,2023-08,[],2.0,0.0
779017327136515757,True,2023-09,[],2.0,0.0
779017327136515757,True,2023-10,[],2.0,0.0
779017327136515757,True,2023-11,[],2.0,0.0
779017327136515757,True,2023-12,[],2.0,0.0
779017327136515757,True,2024-01,[],2.0,0.0
779017327136515757,True,2024-02,[],2.0,0.0
779017327136515757,True,2024-03,[],2.0,0.0
785111814066982837,True,2023-03,[],1.0,0.0
785111814066982837,True,2023-04,[],1.0,0.0
785111814066982837,True,2023-05,"['2023-05-13 - 2023-05-18', '2023-05-22 - 2023-05-31']",1.0,0.516
785111814066982837,True,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
785111814066982837,True,2023-07,"['2023-07-01 - 2023-07-19', '2023-07-24 - 2023-07-31']",1.0,0.871
785111814066982837,True,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
785111814066982837,True,2023-09,['2023-09-01 - 2023-09-30'],1.0,1.0
785111814066982837,True,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
785111814066982837,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
785111814066982837,True,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
